dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
2022-05-05,2,1,5,19,0,6,0,2,0.62,0.5909,0.73,0.3284,casual,151
2022-05-05,2,1,5,20,0,6,0,1,0.6,0.5758,0.78,0.2537,casual,100
2022-05-05,2,1,5,21,0,6,0,2,0.58,0.5455,0.78,0.2239,casual,86
2022-05-05,2,1,5,22,0,6,0,2,0.58,0.5455,0.78,0.194,casual,67
2022-05-05,2,1,5,23,0,6,0,2,0.56,0.5303,0.83,0.2836,casual,35
2022-05-06,2,1,5,0,0,0,0,2,0.56,0.5303,0.83,0.1343,casual,23
2022-05-06,2,1,5,1,0,0,0,2,0.54,0.5152,0.83,0.2239,casual,37
2022-05-06,2,1,5,2,0,0,0,2,0.54,0.5152,0.83,0.2836,casual,29
2022-05-06,2,1,5,3,0,0,0,2,0.54,0.5152,0.83,0.194,casual,9
2022-05-06,2,1,5,4,0,0,0,3,0.52,0.5,0.83,0.1642,casual,9
2022-05-06,2,1,5,5,0,0,0,3,0.52,0.5,0.83,0.1642,casual,1
2022-05-06,2,1,5,6,0,0,0,3,0.52,0.5,0.83,0.2239,casual,3
2022-05-06,2,1,5,7,0,0,0,3,0.52,0.5,0.83,0.1642,casual,5
2022-05-06,2,1,5,8,0,0,0,2,0.5,0.4848,0.88,0.1343,casual,23
2022-05-06,2,1,5,9,0,0,0,2,0.52,0.5,0.83,0.1642,casual,63
2022-05-06,2,1,5,10,0,0,0,2,0.54,0.5152,0.77,0.1045,casual,112
2022-05-06,2,1,5,11,0,0,0,1,0.56,0.5303,0.73,0.1045,casual,144
2022-05-06,2,1,5,12,0,0,0,2,0.6,0.6061,0.64,0.0896,casual,207
2022-05-06,2,1,5,13,0,0,0,2,0.6,0.6061,0.64,0,casual,197
2022-05-06,2,1,5,14,0,0,0,2,0.6,0.6061,0.64,0.1045,casual,226
2022-05-06,2,1,5,15,0,0,0,2,0.62,0.6061,0.61,0.1045,casual,229
2022-05-06,2,1,5,16,0,0,0,2,0.62,0.6061,0.61,0,casual,181
2022-05-06,2,1,5,17,0,0,0,2,0.62,0.6061,0.65,0.1343,casual,195
2022-05-06,2,1,5,18,0,0,0,2,0.62,0.6061,0.61,0.194,casual,131
2022-05-06,2,1,5,19,0,0,0,2,0.6,0.6061,0.64,0.1642,casual,117
2022-05-06,2,1,5,20,0,0,0,1,0.6,0.6061,0.64,0.194,casual,73
2022-05-06,2,1,5,21,0,0,0,1,0.56,0.5303,0.73,0.194,casual,55
2022-05-06,2,1,5,22,0,0,0,1,0.56,0.5303,0.73,0.1642,casual,44
2022-05-06,2,1,5,23,0,0,0,1,0.52,0.5,0.77,0.194,casual,22
2022-05-07,2,1,5,0,0,1,1,2,0.52,0.5,0.77,0.1343,casual,13
2022-05-07,2,1,5,1,0,1,1,2,0.52,0.5,0.77,0.194,casual,1
2022-05-07,2,1,5,2,0,1,1,1,0.5,0.4848,0.77,0.194,casual,1
2022-05-07,2,1,5,3,0,1,1,1,0.5,0.4848,0.77,0.194,casual,2
2022-05-07,2,1,5,4,0,1,1,2,0.46,0.4545,0.88,0.1343,casual,0
2022-05-07,2,1,5,5,0,1,1,1,0.46,0.4545,0.88,0.1045,casual,2
2022-05-07,2,1,5,6,0,1,1,1,0.46,0.4545,0.88,0.1045,casual,8
2022-05-07,2,1,5,7,0,1,1,2,0.48,0.4697,0.82,0.1045,casual,18
2022-05-07,2,1,5,8,0,1,1,2,0.5,0.4848,0.82,0.194,casual,31
2022-05-07,2,1,5,9,0,1,1,2,0.5,0.4848,0.82,0.2239,casual,61
2022-05-07,2,1,5,10,0,1,1,2,0.52,0.5,0.77,0.194,casual,62
2022-05-07,2,1,5,11,0,1,1,2,0.54,0.5152,0.73,0.194,casual,64
2022-05-07,2,1,5,12,0,1,1,2,0.56,0.5303,0.68,0.2239,casual,74
2022-05-07,2,1,5,13,0,1,1,2,0.6,0.6212,0.53,0.3284,casual,75
2022-05-07,2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,casual,59
2022-05-07,2,1,5,15,0,1,1,2,0.62,0.6212,0.53,0.2985,casual,76
2022-05-07,2,1,5,16,0,1,1,2,0.6,0.6212,0.53,0.3881,casual,68
2022-05-07,2,1,5,17,0,1,1,2,0.6,0.6212,0.53,0.3284,casual,102
2022-05-07,2,1,5,18,0,1,1,2,0.6,0.6212,0.53,0.3582,casual,78
2022-05-07,2,1,5,19,0,1,1,1,0.58,0.5455,0.56,0.3284,casual,83
2022-05-07,2,1,5,20,0,1,1,1,0.54,0.5152,0.52,0.2836,casual,46
2022-05-07,2,1,5,21,0,1,1,2,0.54,0.5152,0.45,0.2239,casual,37
2022-05-07,2,1,5,22,0,1,1,2,0.54,0.5152,0.45,0.2537,casual,26
2022-05-07,2,1,5,23,0,1,1,2,0.54,0.5152,0.45,0.194,casual,21
2022-05-08,2,1,5,0,0,2,1,2,0.52,0.5,0.52,0.2537,casual,10
2022-05-08,2,1,5,1,0,2,1,2,0.52,0.5,0.59,0.2239,casual,6
2022-05-08,2,1,5,2,0,2,1,2,0.52,0.5,0.63,0.2985,casual,9
2022-05-08,2,1,5,3,0,2,1,2,0.52,0.5,0.68,0.2836,casual,2
2022-05-08,2,1,5,4,0,2,1,2,0.52,0.5,0.68,0.3284,casual,0
2022-05-08,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.2836,casual,0
2022-05-08,2,1,5,6,0,2,1,1,0.5,0.4848,0.77,0.2985,casual,7
2022-05-08,2,1,5,7,0,2,1,1,0.52,0.5,0.72,0.2836,casual,21
2022-05-08,2,1,5,8,0,2,1,2,0.54,0.5152,0.73,0.2985,casual,36
2022-05-08,2,1,5,9,0,2,1,2,0.56,0.5303,0.68,0.3582,casual,37
2022-05-08,2,1,5,10,0,2,1,2,0.58,0.5455,0.68,0.4179,casual,46
2022-05-08,2,1,5,11,0,2,1,2,0.6,0.6061,0.64,0.3881,casual,60
2022-05-08,2,1,5,12,0,2,1,2,0.62,0.6061,0.65,0.3284,casual,60
2022-05-08,2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537,casual,53
2022-05-08,2,1,5,14,0,2,1,3,0.62,0.6061,0.69,0.3284,casual,8
2022-05-08,2,1,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537,casual,40
2022-05-08,2,1,5,16,0,2,1,3,0.64,0.6061,0.73,0.2239,casual,54
2022-05-08,2,1,5,17,0,2,1,2,0.64,0.6061,0.69,0.2836,casual,77
2022-05-08,2,1,5,18,0,2,1,2,0.64,0.6061,0.69,0.2836,casual,69
2022-05-08,2,1,5,19,0,2,1,2,0.64,0.6061,0.69,0.2836,casual,59
2022-05-08,2,1,5,20,0,2,1,2,0.64,0.6061,0.69,0.2836,casual,40
2022-05-08,2,1,5,21,0,2,1,2,0.64,0.6061,0.65,0.2836,casual,21
2022-05-08,2,1,5,22,0,2,1,3,0.6,0.5758,0.78,0.2537,casual,13
2022-05-08,2,1,5,23,0,2,1,3,0.6,0.5758,0.78,0.3284,casual,10
2022-05-09,2,1,5,0,0,3,1,2,0.58,0.5455,0.83,0.194,casual,8
2022-05-09,2,1,5,1,0,3,1,2,0.6,0.5758,0.78,0.2537,casual,3
2022-05-09,2,1,5,2,0,3,1,3,0.56,0.5303,0.88,0.4478,casual,0
2022-05-09,2,1,5,3,0,3,1,3,0.56,0.5303,0.88,0.1642,casual,0
2022-05-09,2,1,5,4,0,3,1,3,0.56,0.5303,0.88,0.2239,casual,0
2022-05-09,2,1,5,5,0,3,1,2,0.56,0.5303,0.88,0.1343,casual,1
2022-05-09,2,1,5,6,0,3,1,2,0.56,0.5303,0.88,0.1045,casual,5
2022-05-09,2,1,5,7,0,3,1,2,0.56,0.5303,0.94,0.194,casual,17
2022-05-09,2,1,5,8,0,3,1,2,0.6,0.5606,0.83,0.1343,casual,28
2022-05-09,2,1,5,9,0,3,1,2,0.6,0.5606,0.83,0,casual,40
2022-05-09,2,1,5,10,0,3,1,2,0.62,0.6061,0.65,0.2537,casual,40
2022-05-09,2,1,5,11,0,3,1,2,0.62,0.6212,0.59,0.2985,casual,45
2022-05-09,2,1,5,12,0,3,1,2,0.62,0.6212,0.57,0.2239,casual,58
2022-05-09,2,1,5,13,0,3,1,2,0.64,0.6212,0.53,0.2537,casual,50
2022-05-09,2,1,5,14,0,3,1,2,0.64,0.6212,0.53,0.2537,casual,68
2022-05-09,2,1,5,15,0,3,1,2,0.64,0.6212,0.53,0.1045,casual,68
2022-05-09,2,1,5,16,0,3,1,2,0.66,0.6212,0.5,0.194,casual,68
2022-05-09,2,1,5,17,0,3,1,2,0.64,0.6212,0.53,0.1343,casual,76
2022-05-09,2,1,5,18,0,3,1,3,0.52,0.5,0.77,0.5821,casual,23
2022-05-09,2,1,5,19,0,3,1,3,0.5,0.4848,0.77,0.3582,casual,2
2022-05-09,2,1,5,20,0,3,1,3,0.5,0.4848,0.82,0.2239,casual,3
2022-05-09,2,1,5,21,0,3,1,3,0.5,0.4848,0.82,0.1642,casual,4
2022-05-09,2,1,5,22,0,3,1,3,0.48,0.4697,0.82,0.1045,casual,5
2022-05-09,2,1,5,23,0,3,1,3,0.48,0.4697,0.82,0.194,casual,8
2022-05-10,2,1,5,0,0,4,1,3,0.5,0.4848,0.77,0.1642,casual,2
2022-05-10,2,1,5,1,0,4,1,2,0.48,0.4697,0.88,0.1343,casual,2
2022-05-10,2,1,5,2,0,4,1,2,0.48,0.4697,0.88,0.1045,casual,0
2022-05-10,2,1,5,3,0,4,1,1,0.46,0.4545,0.88,0.2239,casual,0
2022-05-10,2,1,5,4,0,4,1,1,0.46,0.4545,0.77,0.194,casual,0
2022-05-10,2,1,5,5,0,4,1,1,0.46,0.4545,0.72,0.2985,casual,1
2022-05-10,2,1,5,6,0,4,1,1,0.44,0.4394,0.72,0.2239,casual,9
2022-05-10,2,1,5,7,0,4,1,1,0.44,0.4394,0.72,0.2985,casual,8
2022-05-10,2,1,5,8,0,4,1,1,0.46,0.4545,0.67,0.3582,casual,27
2022-05-10,2,1,5,9,0,4,1,1,0.5,0.4848,0.59,0.4627,casual,62
2022-05-10,2,1,5,10,0,4,1,1,0.5,0.4848,0.51,0.4179,casual,42
2022-05-10,2,1,5,11,0,4,1,1,0.52,0.5,0.48,0.5224,casual,77
2022-05-10,2,1,5,12,0,4,1,1,0.52,0.5,0.48,0.4179,casual,65
2022-05-10,2,1,5,13,0,4,1,1,0.54,0.5152,0.39,0.4478,casual,90
2022-05-10,2,1,5,14,0,4,1,1,0.56,0.5303,0.37,0.4179,casual,61
2022-05-10,2,1,5,15,0,4,1,1,0.54,0.5152,0.37,0.3881,casual,79
2022-05-10,2,1,5,16,0,4,1,1,0.58,0.5455,0.3,0.4627,casual,87
2022-05-10,2,1,5,17,0,4,1,1,0.6,0.6212,0.31,0.3881,casual,84
2022-05-10,2,1,5,18,0,4,1,1,0.56,0.5303,0.35,0.5224,casual,109
2022-05-10,2,1,5,19,0,4,1,1,0.54,0.5152,0.37,0.3582,casual,84
2022-05-10,2,1,5,20,0,4,1,1,0.52,0.5,0.4,0.3284,casual,59
2022-05-10,2,1,5,21,0,4,1,1,0.5,0.4848,0.42,0.194,casual,19
2022-05-10,2,1,5,22,0,4,1,1,0.5,0.4848,0.42,0.1045,casual,36
2022-05-10,2,1,5,23,0,4,1,1,0.48,0.4697,0.48,0.1045,casual,23
2022-05-11,2,1,5,0,0,5,1,1,0.46,0.4545,0.55,0.1045,casual,17
2022-05-11,2,1,5,1,0,5,1,1,0.46,0.4545,0.51,0.1343,casual,14
2022-05-11,2,1,5,2,0,5,1,1,0.46,0.4545,0.44,0.1642,casual,15
2022-05-11,2,1,5,3,0,5,1,1,0.46,0.4545,0.41,0.2836,casual,5
2022-05-11,2,1,5,4,0,5,1,1,0.42,0.4242,0.5,0.194,casual,3
2022-05-11,2,1,5,5,0,5,1,1,0.42,0.4242,0.47,0.1642,casual,3
2022-05-11,2,1,5,6,0,5,1,1,0.42,0.4242,0.5,0.2537,casual,7
2022-05-11,2,1,5,7,0,5,1,1,0.42,0.4242,0.5,0.2537,casual,6
2022-05-11,2,1,5,8,0,5,1,1,0.46,0.4545,0.44,0.2537,casual,41
2022-05-11,2,1,5,9,0,5,1,1,0.48,0.4697,0.41,0.2985,casual,34
2022-05-11,2,1,5,10,0,5,1,1,0.52,0.5,0.36,0.3284,casual,69
2022-05-11,2,1,5,11,0,5,1,1,0.56,0.5303,0.35,0.2537,casual,88
2022-05-11,2,1,5,12,0,5,1,1,0.56,0.5303,0.28,0.4179,casual,89
2022-05-11,2,1,5,13,0,5,1,1,0.6,0.6061,0.26,0.3881,casual,100
2022-05-11,2,1,5,14,0,5,1,1,0.62,0.6061,0.23,0.2239,casual,116
2022-05-11,2,1,5,15,0,5,1,1,0.62,0.6061,0.25,0.194,casual,140
2022-05-11,2,1,5,16,0,5,1,1,0.62,0.6061,0.25,0.3284,casual,128
2022-05-11,2,1,5,17,0,5,1,1,0.64,0.6061,0.23,0.2537,casual,102
2022-05-11,2,1,5,18,0,5,1,1,0.64,0.6061,0.23,0.2836,casual,78
2022-05-11,2,1,5,19,0,5,1,1,0.64,0.6061,0.23,0.2537,casual,73
2022-05-11,2,1,5,20,0,5,1,1,0.62,0.6061,0.25,0.1343,casual,64
2022-05-11,2,1,5,21,0,5,1,1,0.6,0.6061,0.28,0.1045,casual,45
2022-05-11,2,1,5,22,0,5,1,1,0.56,0.5303,0.35,0.2239,casual,44
2022-05-11,2,1,5,23,0,5,1,1,0.54,0.5152,0.37,0.194,casual,38
2022-05-12,2,1,5,0,0,6,0,1,0.52,0.5,0.42,0.1642,casual,25
2022-05-12,2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0,casual,14
2022-05-12,2,1,5,2,0,6,0,1,0.46,0.4545,0.59,0.1343,casual,10
2022-05-12,2,1,5,3,0,6,0,1,0.48,0.4697,0.59,0,casual,14
2022-05-12,2,1,5,4,0,6,0,1,0.44,0.4394,0.67,0.1045,casual,3
2022-05-12,2,1,5,5,0,6,0,1,0.42,0.4242,0.67,0.1343,casual,5
2022-05-12,2,1,5,6,0,6,0,1,0.42,0.4242,0.67,0.0896,casual,10
2022-05-12,2,1,5,7,0,6,0,1,0.42,0.4242,0.71,0.1343,casual,10
2022-05-12,2,1,5,8,0,6,0,1,0.52,0.5,0.48,0,casual,22
2022-05-12,2,1,5,9,0,6,0,1,0.54,0.5152,0.49,0,casual,87
2022-05-12,2,1,5,10,0,6,0,1,0.56,0.5303,0.49,0.0896,casual,132
2022-05-12,2,1,5,11,0,6,0,1,0.62,0.6212,0.41,0.0896,casual,157
2022-05-12,2,1,5,12,0,6,0,1,0.64,0.6212,0.36,0.1642,casual,206
2022-05-12,2,1,5,13,0,6,0,1,0.64,0.6212,0.36,0.194,casual,293
2022-05-12,2,1,5,14,0,6,0,1,0.66,0.6212,0.36,0.194,casual,257
2022-05-12,2,1,5,15,0,6,0,1,0.68,0.6212,0.24,0.194,casual,269
2022-05-12,2,1,5,16,0,6,0,2,0.7,0.6364,0.21,0.194,casual,254
2022-05-12,2,1,5,17,0,6,0,2,0.66,0.6212,0.36,0.194,casual,233
2022-05-12,2,1,5,18,0,6,0,2,0.66,0.6212,0.31,0.194,casual,164
2022-05-12,2,1,5,19,0,6,0,2,0.64,0.6212,0.36,0.1642,casual,166
2022-05-12,2,1,5,20,0,6,0,1,0.62,0.6212,0.46,0.1642,casual,113
2022-05-12,2,1,5,21,0,6,0,2,0.6,0.6061,0.6,0.1343,casual,74
2022-05-12,2,1,5,22,0,6,0,1,0.56,0.5303,0.68,0.1343,casual,62
2022-05-12,2,1,5,23,0,6,0,1,0.58,0.5455,0.56,0.0896,casual,42
2022-05-13,2,1,5,0,0,0,0,1,0.56,0.5303,0.64,0.1642,casual,19
2022-05-13,2,1,5,1,0,0,0,2,0.54,0.5152,0.68,0.1343,casual,22
2022-05-13,2,1,5,2,0,0,0,2,0.54,0.5152,0.68,0.1642,casual,22
2022-05-13,2,1,5,3,0,0,0,2,0.54,0.5152,0.64,0.1343,casual,2
2022-05-13,2,1,5,4,0,0,0,2,0.54,0.5152,0.68,0.194,casual,2
2022-05-13,2,1,5,5,0,0,0,1,0.52,0.5,0.72,0.194,casual,4
2022-05-13,2,1,5,6,0,0,0,1,0.52,0.5,0.68,0.1642,casual,6
2022-05-13,2,1,5,7,0,0,0,1,0.52,0.5,0.68,0.1642,casual,18
2022-05-13,2,1,5,8,0,0,0,1,0.56,0.5303,0.64,0.1642,casual,32
2022-05-13,2,1,5,9,0,0,0,1,0.6,0.6212,0.56,0.1343,casual,79
2022-05-13,2,1,5,10,0,0,0,1,0.6,0.6061,0.6,0.2537,casual,128
2022-05-13,2,1,5,11,0,0,0,1,0.62,0.6212,0.57,0.2537,casual,150
2022-05-13,2,1,5,12,0,0,0,1,0.64,0.6212,0.57,0.2239,casual,189
2022-05-13,2,1,5,13,0,0,0,1,0.68,0.6364,0.54,0.2537,casual,255
2022-05-13,2,1,5,14,0,0,0,1,0.7,0.6515,0.48,0.1343,casual,228
2022-05-13,2,1,5,15,0,0,0,1,0.72,0.6515,0.45,0.3582,casual,190
2022-05-13,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.2537,casual,225
2022-05-13,2,1,5,17,0,0,0,1,0.7,0.6364,0.45,0.4179,casual,191
2022-05-13,2,1,5,18,0,0,0,2,0.68,0.6364,0.44,0.3582,casual,129
2022-05-13,2,1,5,19,0,0,0,2,0.66,0.6212,0.5,0.4179,casual,107
2022-05-13,2,1,5,20,0,0,0,2,0.66,0.6212,0.5,0.2836,casual,67
2022-05-13,2,1,5,21,0,0,0,2,0.64,0.6212,0.53,0.194,casual,48
2022-05-13,2,1,5,22,0,0,0,2,0.62,0.6061,0.61,0.1642,casual,42
2022-05-13,2,1,5,23,0,0,0,2,0.62,0.6212,0.57,0.2239,casual,17
2022-05-14,2,1,5,0,0,1,1,2,0.6,0.6212,0.56,0.2537,casual,21
2022-05-14,2,1,5,1,0,1,1,2,0.6,0.6061,0.6,0.2836,casual,5
2022-05-14,2,1,5,2,0,1,1,1,0.6,0.6061,0.6,0.2985,casual,1
2022-05-14,2,1,5,3,0,1,1,2,0.58,0.5455,0.68,0.3284,casual,0
2022-05-14,2,1,5,4,0,1,1,2,0.54,0.5152,0.77,0.2239,casual,3
2022-05-14,2,1,5,5,0,1,1,2,0.54,0.5152,0.77,0.1642,casual,1
2022-05-14,2,1,5,6,0,1,1,3,0.52,0.5,0.94,0.2985,casual,3
2022-05-14,2,1,5,7,0,1,1,3,0.52,0.5,0.94,0.194,casual,3
2022-05-14,2,1,5,8,0,1,1,3,0.54,0.5152,0.88,0.2239,casual,1
2022-05-14,2,1,5,9,0,1,1,3,0.54,0.5152,0.88,0.2836,casual,5
2022-05-14,2,1,5,10,0,1,1,3,0.54,0.5152,0.88,0.2537,casual,6
2022-05-14,2,1,5,11,0,1,1,2,0.56,0.5303,0.83,0.2239,casual,12
2022-05-14,2,1,5,12,0,1,1,2,0.56,0.5303,0.88,0.2836,casual,53
2022-05-14,2,1,5,13,0,1,1,2,0.62,0.5909,0.73,0.2239,casual,33
2022-05-14,2,1,5,14,0,1,1,2,0.62,0.5909,0.73,0.2537,casual,43
2022-05-14,2,1,5,15,0,1,1,2,0.62,0.5909,0.73,0.1642,casual,40
2022-05-14,2,1,5,16,0,1,1,3,0.62,0.6061,0.69,0.2836,casual,20
2022-05-14,2,1,5,17,0,1,1,3,0.56,0.5303,0.88,0.2537,casual,25
2022-05-14,2,1,5,18,0,1,1,2,0.58,0.5455,0.83,0,casual,17
2022-05-14,2,1,5,19,0,1,1,3,0.58,0.5455,0.88,0.1343,casual,10
2022-05-14,2,1,5,20,0,1,1,2,0.58,0.5455,0.88,0.194,casual,11
2022-05-14,2,1,5,21,0,1,1,2,0.58,0.5455,0.83,0.0896,casual,7
2022-05-14,2,1,5,22,0,1,1,2,0.58,0.5455,0.78,0.0896,casual,11
2022-05-14,2,1,5,23,0,1,1,2,0.58,0.5455,0.78,0.1045,casual,11
2022-05-15,2,1,5,0,0,2,1,2,0.56,0.5303,0.88,0.1343,casual,7
2022-05-15,2,1,5,1,0,2,1,3,0.56,0.5303,0.88,0.1343,casual,5
2022-05-15,2,1,5,2,0,2,1,2,0.56,0.5303,0.88,0.1343,casual,1
2022-05-15,2,1,5,3,0,2,1,3,0.58,0.5455,0.83,0.1343,casual,1
2022-05-15,2,1,5,4,0,2,1,3,0.56,0.5303,0.94,0,casual,1
2022-05-15,2,1,5,5,0,2,1,3,0.56,0.5303,0.94,0.2239,casual,0
2022-05-15,2,1,5,6,0,2,1,3,0.56,0.5303,0.94,0.2239,casual,2
2022-05-15,2,1,5,7,0,2,1,3,0.56,0.5303,0.94,0.1343,casual,1
2022-05-15,2,1,5,8,0,2,1,2,0.58,0.5455,0.88,0.0896,casual,8
2022-05-15,2,1,5,9,0,2,1,2,0.58,0.5455,0.88,0.0896,casual,28
2022-05-15,2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.1045,casual,27
2022-05-15,2,1,5,11,0,2,1,1,0.64,0.5909,0.78,0.194,casual,38
2022-05-15,2,1,5,12,0,2,1,1,0.64,0.6061,0.73,0.194,casual,44
2022-05-15,2,1,5,13,0,2,1,3,0.64,0.6061,0.73,0.194,casual,35
2022-05-15,2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.194,casual,39
2022-05-15,2,1,5,15,0,2,1,2,0.7,0.6515,0.61,0.0896,casual,51
2022-05-15,2,1,5,16,0,2,1,1,0.68,0.6364,0.65,0.1642,casual,74
2022-05-15,2,1,5,17,0,2,1,1,0.68,0.6364,0.65,0.1045,casual,75
2022-05-15,2,1,5,18,0,2,1,1,0.7,0.6515,0.61,0.0896,casual,68
2022-05-15,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.1642,casual,57
2022-05-15,2,1,5,20,0,2,1,3,0.64,0.6061,0.73,0.1343,casual,30
2022-05-15,2,1,5,21,0,2,1,3,0.64,0.6061,0.73,0.2836,casual,11
2022-05-15,2,1,5,22,0,2,1,1,0.58,0.5455,0.78,0.2239,casual,9
2022-05-15,2,1,5,23,0,2,1,3,0.56,0.5303,0.88,0.1045,casual,13
2022-05-16,2,1,5,0,0,3,1,2,0.58,0.5455,0.88,0,casual,12
2022-05-16,2,1,5,1,0,3,1,2,0.58,0.5455,0.88,0.1343,casual,7
2022-05-16,2,1,5,2,0,3,1,1,0.56,0.5303,0.94,0.194,casual,5
2022-05-16,2,1,5,3,0,3,1,1,0.56,0.5303,0.88,0.1045,casual,1
2022-05-16,2,1,5,4,0,3,1,1,0.54,0.5152,0.94,0.1343,casual,1
2022-05-16,2,1,5,5,0,3,1,1,0.54,0.5152,0.94,0.1045,casual,4
2022-05-16,2,1,5,6,0,3,1,1,0.54,0.5152,0.94,0.0896,casual,8
2022-05-16,2,1,5,7,0,3,1,1,0.56,0.5303,0.83,0,casual,14
2022-05-16,2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0,casual,33
2022-05-16,2,1,5,9,0,3,1,2,0.6,0.5758,0.78,0.1343,casual,33
2022-05-16,2,1,5,10,0,3,1,1,0.66,0.6212,0.61,0,casual,43
2022-05-16,2,1,5,11,0,3,1,1,0.7,0.6515,0.54,0.1343,casual,55
2022-05-16,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.194,casual,59
2022-05-16,2,1,5,13,0,3,1,1,0.72,0.6515,0.42,0,casual,77
2022-05-16,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.0896,casual,42
2022-05-16,2,1,5,15,0,3,1,2,0.72,0.6667,0.48,0.1045,casual,52
2022-05-16,2,1,5,16,0,3,1,1,0.72,0.6515,0.45,0.1045,casual,70
2022-05-16,2,1,5,17,0,3,1,1,0.72,0.6667,0.51,0.194,casual,104
2022-05-16,2,1,5,18,0,3,1,1,0.72,0.6667,0.51,0.2239,casual,97
2022-05-16,2,1,5,19,0,3,1,1,0.7,0.6515,0.54,0.2836,casual,91
2022-05-16,2,1,5,20,0,3,1,1,0.66,0.6212,0.65,0.2537,casual,61
2022-05-16,2,1,5,21,0,3,1,1,0.64,0.6061,0.73,0.194,casual,63
2022-05-16,2,1,5,22,0,3,1,1,0.64,0.6061,0.73,0.1642,casual,33
2022-05-16,2,1,5,23,0,3,1,1,0.62,0.5909,0.78,0.1045,casual,26
2022-05-17,2,1,5,0,0,4,1,1,0.6,0.5758,0.78,0.1343,casual,30
2022-05-17,2,1,5,1,0,4,1,1,0.6,0.5606,0.83,0.1642,casual,12
2022-05-17,2,1,5,2,0,4,1,1,0.6,0.5758,0.78,0.1642,casual,8
2022-05-17,2,1,5,3,0,4,1,1,0.6,0.5909,0.73,0.2537,casual,0
2022-05-17,2,1,5,4,0,4,1,1,0.6,0.6061,0.64,0.3284,casual,3
2022-05-17,2,1,5,5,0,4,1,1,0.56,0.5303,0.68,0.3284,casual,1
2022-05-17,2,1,5,6,0,4,1,1,0.54,0.5152,0.73,0.3582,casual,10
2022-05-17,2,1,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881,casual,25
2022-05-17,2,1,5,8,0,4,1,1,0.52,0.5,0.55,0.4478,casual,29
2022-05-17,2,1,5,9,0,4,1,1,0.54,0.5152,0.52,0.4179,casual,57
2022-05-17,2,1,5,10,0,4,1,1,0.56,0.5303,0.52,0.2537,casual,43
2022-05-17,2,1,5,11,0,4,1,1,0.58,0.5455,0.49,0.2239,casual,77
2022-05-17,2,1,5,12,0,4,1,1,0.6,0.6212,0.43,0.194,casual,72
2022-05-17,2,1,5,13,0,4,1,1,0.62,0.6212,0.41,0.194,casual,86
2022-05-17,2,1,5,14,0,4,1,1,0.64,0.6212,0.38,0.194,casual,68
2022-05-17,2,1,5,15,0,4,1,1,0.64,0.6212,0.36,0.2537,casual,83
2022-05-17,2,1,5,16,0,4,1,1,0.66,0.6212,0.31,0.194,casual,86
2022-05-17,2,1,5,17,0,4,1,1,0.66,0.6212,0.31,0.1343,casual,133
2022-05-17,2,1,5,18,0,4,1,1,0.66,0.6212,0.27,0.1642,casual,134
2022-05-17,2,1,5,19,0,4,1,1,0.64,0.6212,0.31,0.194,casual,86
2022-05-17,2,1,5,20,0,4,1,1,0.6,0.6212,0.4,0.194,casual,83
2022-05-17,2,1,5,21,0,4,1,1,0.58,0.5455,0.4,0.1045,casual,45
2022-05-17,2,1,5,22,0,4,1,1,0.56,0.5303,0.43,0.0896,casual,42
2022-05-17,2,1,5,23,0,4,1,1,0.54,0.5152,0.49,0.1343,casual,29
2022-05-18,2,1,5,0,0,5,1,1,0.52,0.5,0.59,0.1045,casual,13
2022-05-18,2,1,5,1,0,5,1,1,0.5,0.4848,0.59,0.0896,casual,16
2022-05-18,2,1,5,2,0,5,1,1,0.48,0.4697,0.67,0.1343,casual,12
2022-05-18,2,1,5,3,0,5,1,1,0.46,0.4545,0.72,0.0896,casual,6
2022-05-18,2,1,5,4,0,5,1,1,0.46,0.4545,0.77,0.1642,casual,0
2022-05-18,2,1,5,5,0,5,1,1,0.46,0.4545,0.77,0.1045,casual,1
2022-05-18,2,1,5,6,0,5,1,1,0.44,0.4394,0.77,0.1343,casual,14
2022-05-18,2,1,5,7,0,5,1,1,0.46,0.4545,0.82,0.1045,casual,40
2022-05-18,2,1,5,8,0,5,1,1,0.52,0.5,0.59,0.1343,casual,49
2022-05-18,2,1,5,9,0,5,1,1,0.56,0.5303,0.56,0.1045,casual,57
2022-05-18,2,1,5,10,0,5,1,1,0.6,0.6212,0.46,0.1343,casual,74
2022-05-18,2,1,5,11,0,5,1,1,0.62,0.6212,0.43,0,casual,109
